id;m_id;vehicle_id;time;arrival;departure;lon;lat;speed;distance;distint;stop;bus_stop;stop_id;stop_order;stop_time
19;15088;33192;17:38:06;17:38:06;17:38:06;-6,28527700000;53,38938100000;38,11771;4,430397838;0,211765039;0;0;167;;0:00:00
20;15088;33192;17:38:27;17:38:16;17:38:37;-6,28442700000;53,38918300000;0,00000;4,527429368;0,09703153;1;1;168;2;0:00:21
21;15088;33192;17:38:47;17:38:47;17:38:47;-6,28225000000;53,38879400000;44,25598;4,773295903;0,245866536;0;0;168;;0:00:00
22;15088;33192;17:39:05;17:39:05;17:39:05;-6,28010600000;53,38840100000;48,46678;5,015629824;0,24233392;0;0;168;;0:00:00
23;15088;33192;17:39:26;17:39:26;17:39:26;-6,27957300000;53,38933900000;20,56433;5,135588425;0,119958602;0;0;169;;0:00:00
24;15088;33192;17:39:46;17:39:46;17:39:46;-6,27970400000;53,39036200000;20,64258;5,250269425;0,114681;0;0;169;;0:00:00
25;15088;33192;17:40:25;17:40:25;17:40:25;-6,27282000000;53,39004100000;70,72512;6,016458188;0,766188762;0;0;142;;0:00:00
26;15088;33192;17:40:45;17:40:45;17:40:45;-6,27103900000;53,38992300000;35,71983;6,214901674;0,198443487;0;0;142;;0:00:00
27;15088;33192;17:41:06;17:41:06;17:41:06;-6,26930700000;53,38979700000;33,09773;6,407971775;0,1930701;0;0;142;;0:00:00
28;15088;33192;17:41:26;17:41:26;17:41:26;-6,26816900000;53,38970900000;22,84176;6,534870446;0,126898671;0;0;143;;0:00:00
29;15088;33192;17:41:45;17:41:45;17:41:45;-6,26542600000;53,38925200000;58,57868;6,844035715;0,309165269;0;0;143;;0:00:00
30;15088;33192;17:42:07;17:42:07;17:42:07;-6,26470100000;53,38910700000;13,45094;6,926235897;0,082200182;0;0;143;;0:00:00
31;15088;33192;17:42:26;17:42:17;17:42:36;-6,26514300000;53,38792000000;0,00000;7,067074957;0,14083906;1;1;115;3;0:00:19
32;15088;33192;17:42:46;17:42:46;17:42:46;-6,26503000000;53,38694800000;19,58564;7,175884069;0,108809112;0;0;115;;0:00:00
33;15088;33192;17:43:06;17:43:06;17:43:06;-6,26497500000;53,38632600000;12,49794;7,245317064;0,069432995;0;0;115;;0:00:00
34;15088;33192;17:43:27;17:43:27;17:43:27;-6,26496900000;53,38625300000;1,39622;7,253461654;0,00814459;0;0;115;;0:00:00
35;15088;33192;17:43:45;17:43:45;17:43:45;-6,26511500000;53,38456000000;37,79028;7,442413049;0,188951396;0;0;37;;0:00:00
36;15088;33192;17:44:06;17:44:06;17:44:06;-6,26557700000;53,38229400000;44,08259;7,699561519;0,257148469;0;0;37;;0:00:00
37;15088;33192;17:44:26;17:44:26;17:44:26;-6,26570900000;53,38012300000;43,53294;7,941411208;0,24184969;0;0;39;;0:00:00
38;15088;33192;17:44:47;17:44:47;17:44:47;-6,26538500000;53,37901300000;22,04110;8,06998431;0,128573102;0;0;39;;0:00:00
39;15088;33192;17:45:05;17:45:05;17:45:05;-6,26513200000;53,37808600000;21,36894;8,176829034;0,106844724;0;0;39;;0:00:00
40;15088;33192;17:45:26;17:45:26;17:45:26;-6,26479100000;53,37593500000;41,51391;8,418993533;0,242164499;0;0;40;;0:00:00
41;15088;33192;17:45:46;17:45:46;17:45:46;-6,26570500000;53,37379800000;46,51645;8,677418254;0,258424721;0;0;146;;0:00:00
42;15088;33192;17:46:07;17:45:57;17:46:15;-6,26592400000;53,37249800000;0,00000;8,824006143;0,146587889;1;1;147;4;0:00:18
43;15088;33192;17:46:25;17:46:25;17:46:25;-6,26643800000;53,37195600000;16,60702;8,907041231;0,083035089;0;0;147;;0:00:00
44;15088;33192;17:46:46;17:46:46;17:46:46;-6,26842100000;53,37032700000;48,90005;9,192291522;0,285250291;0;0;147;;0:00:00
45;15088;33192;17:47:06;17:46:56;17:47:16;-6,26902400000;53,36973600000;0,00000;9,28614368;0,093852158;1;1;184;5;0:00:20
46;15088;33192;17:47:26;17:47:26;17:47:26;-6,26946000000;53,36911400000;15,19975;9,37058674;0,084443059;0;0;184;;0:00:00
47;15088;33192;17:47:47;17:47:36;17:47:55;-6,27009000000;53,36813700000;0,00000;9,499823877;0,129237137;1;1;185;6;0:00:19
48;15088;33192;17:48:05;17:48:05;17:48:05;-6,27049800000;53,36748900000;17,02570;9,5849524;0,085128524;0;0;185;;0:00:00
49;15088;33192;17:48:26;17:48:26;17:48:26;-6,27049800000;53,36748900000;0,00028;9,584954057;1,65693E-06;0;0;185;;0:00:00
50;15088;33192;17:48:46;17:48:46;17:48:46;-6,27111500000;53,36647400000;23,76915;9,717004872;0,132050815;0;0;185;;0:00:00
51;15088;33192;17:49:06;17:49:00;17:49:57;-6,27167800000;53,36537200000;0,00000;9,854582994;0,137578121;1;1;186;7;0:00:57
52;15088;33192;17:50:06;17:50:06;17:50:06;-6,27173600000;53,36501300000;7,90443;9,894105165;0,039522172;0;0;186;;0:00:00
53;15088;33192;17:50:26;17:50:26;17:50:26;-6,27213900000;53,36364000000;28,63795;10,05320492;0,15909975;0;0;186;;0:00:00
54;15088;33192;17:50:45;17:50:36;17:50:57;-6,27256000000;53,36278200000;0,00000;10,15945655;0,106251636;1;1;187;8;0:00:21
55;15088;33192;17:51:07;17:51:07;17:51:07;-6,27270100000;53,36155300000;22,50871;10,29700975;0,1375532;0;0;187;;0:00:00
56;15088;33192;17:51:25;17:51:25;17:51:25;-6,27270000000;53,36112600000;9,49607;10,34449011;0,047480364;0;0;187;;0:00:00
57;15088;33192;17:51:46;17:51:46;17:51:46;-6,27270000000;53,36112600000;0,00028;10,34449177;1,65693E-06;0;0;187;;0:00:00
58;15088;33192;17:52:06;17:52:06;17:52:06;-6,27270000000;53,36085100000;5,50415;10,37507038;0,030578605;0;0;187;;0:00:00
59;15088;33192;17:52:27;17:52:16;17:52:55;-6,27267000000;53,36011500000;0,00000;10,45697765;0,081907276;1;1;188;9;0:00:39
60;15088;33192;17:53:05;17:53:05;17:53:05;-6,27356300000;53,35718200000;49,56089;10,73231595;0,275338299;0;0;188;;0:00:00
61;15088;33192;17:53:26;17:53:26;17:53:26;-6,27347000000;53,35522100000;37,42246;10,95061364;0,218297693;0;0;189;;0:00:00
62;15088;33192;17:53:46;17:53:46;17:53:46;-6,27336800000;53,35466400000;11,33329;11,01357637;0,062962722;0;0;190;;0:00:00
63;15088;33192;17:54:07;17:54:07;17:54:07;-6,27232200000;53,35494600000;20,62445;11,13388565;0,120309283;0;0;190;;0:00:00
64;15088;33192;17:54:27;17:54:17;17:54:56;-6,26975300000;53,35502600000;0,00000;11,41929663;0,285410978;1;0;190;10;0:00:39
65;15088;33192;17:55:06;17:55:06;17:55:06;-6,26959400000;53,35499600000;3,40454;11,43726503;0,017968403;0;0;190;;0:00:00
66;15088;33192;17:55:26;17:55:26;17:55:26;-6,26811300000;53,35590000000;34,69450;11,63001225;0,192747223;0;0;191;;0:00:00
67;15088;33192;17:55:46;17:55:46;17:55:46;-6,26728800000;53,35657900000;21,36941;11,74873119;0,118718933;0;0;191;;0:00:00
68;15088;33192;17:56:07;17:55:57;17:56:17;-6,26597800000;53,35629700000;0,00000;11,89755086;0,148819672;1;1;819;11;0:00:20
69;15088;33192;17:56:27;17:56:27;17:56:27;-6,26554300000;53,35613300000;9,29424;11,94918554;0,051634684;0;0;819;;0:00:00
70;15088;33192;17:56:46;17:56:46;17:56:46;-6,26406700000;53,35503400000;38,73746;12,15363324;0,2044477;0;0;819;;0:00:00
71;15088;33192;17:57:08;17:57:08;17:57:08;-6,26276100000;53,35396600000;30,67202;12,34107338;0,187440136;0;0;819;;0:00:00
72;15088;33192;17:57:26;17:57:18;17:57:56;-6,26255500000;53,35365700000;0,00000;12,38235002;0,041276647;1;1;263;12;0:00:38
73;15088;33192;18:03:05;18:03:05;18:03:05;-6,26248600000;53,35360000000;0,59660;12,39229337;0,009943347;0;0;263;;0:00:00
74;15088;33192;18:03:07;18:03:07;18:03:07;-6,25936100000;53,34817900000;1251,89602;13,08779116;0,695497787;0;0;277;;0:00:00
75;15088;33192;18:03:25;18:03:25;18:03:25;-6,25935500000;53,34816400000;0,35920;13,08958714;0,001795981;0;0;277;;0:00:00
76;15088;33192;18:03:46;18:03:46;18:03:46;-6,25935500000;53,34816400000;0,00028;13,0895888;1,65693E-06;0;0;277;;0:00:00
77;15088;33192;18:04:06;18:04:06;18:04:06;-6,25929800000;53,34801900000;3,11765;13,10690906;0,017320269;0;0;277;;0:00:00
78;15088;33192;18:04:26;18:04:26;18:04:26;-6,25898900000;53,34738200000;14,16573;13,18560757;0,078698502;0;0;277;;0:00:00
79;15088;33192;18:04:47;18:04:36;18:04:36;-6,25793400000;53,34629400000;0,00000;13,35397648;0,168368917;1;1;335;13;0:00:00
80;15088;33192;18:05:25;18:05:15;18:05:36;-6,25769900000;53,34613000000;0,00000;13,38580168;0,0318252;1;0;335;14;0:00:21
81;15088;33192;18:06:06;18:06:06;18:06:06;-6,25733000000;53,34579100000;10,01903;13,44146294;0,05566126;0;0;335;;0:00:00
82;15088;33192;18:06:27;18:06:27;18:06:27;-6,25939200000;53,34461600000;45,17415;13,7049788;0,263515855;0;0;335;;0:00:00
83;15088;33192;18:06:45;18:06:45;18:06:45;-6,26118000000;53,34429200000;40,33419;13,90664973;0,201670932;0;0;335;;0:00:00
84;15088;33192;18:07:05;18:06:55;18:07:20;-6,26127000000;53,34429600000;0,00000;13,91664746;0,009997726;1;1;1278;15;0:00:25
85;15088;33192;18:07:46;18:07:46;18:07:46;-6,26173300000;53,34430700000;4,51286;13,96804386;0,051396405;0;0;1278;;0:00:00
86;15088;33192;18:08:07;18:08:07;18:08:07;-6,26419900000;53,34421200000;46,94909;14,24191355;0,273869684;0;0;1278;;0:00:00
87;15088;33192;18:08:50;18:08:50;18:08:50;-6,26443300000;53,34288400000;12,55250;14,39184618;0,149932631;0;0;1278;;0:00:00
88;15088;33192;18:09:08;18:09:00;18:09:19;-6,26458500000;53,34240000000;0,00000;14,4482456;0,056399423;1;1;1282;16;0:00:19
89;15088;33192;18:09:29;18:09:29;18:09:29;-6,26495800000;53,34191100000;11,71443;14,51657979;0,068334186;0;0;1282;;0:00:00
90;15088;33192;18:09:49;18:09:49;18:09:49;-6,26506000000;53,34180800000;2,89831;14,53268149;0,016101706;0;0;1282;;0:00:00
91;15088;33192;18:10:09;18:10:09;18:10:09;-6,26550600000;53,34111000000;16,56863;14,62472946;0,092047963;0;0;1282;;0:00:00
92;15088;33192;18:10:30;18:10:30;18:10:30;-6,26576200000;53,34006900000;20,43217;14,74391713;0,11918767;0;0;1282;;0:00:00
93;15088;33192;18:10:50;18:10:50;18:10:50;-6,26581400000;53,33982100000;5,07120;14,77209047;0,028173344;0;0;4456;;0:00:00
94;15088;33192;18:11:11;18:11:11;18:11:11;-6,26605500000;53,33824200000;30,44584;14,9496912;0,177600734;0;0;4456;;0:00:00
95;15088;33192;18:11:29;18:11:20;18:11:59;-6,26599100000;53,33807800000;0,00000;14,96926043;0,019569226;1;0;4456;17;0:00:39
96;15088;33192;18:12:10;18:12:10;18:12:10;-6,26571300000;53,33723800000;16,86218;15,06762315;0,098362719;0;0;1284;;0:00:00
97;15088;33192;18:12:30;18:12:30;18:12:30;-6,26529400000;53,33569300000;32,03485;15,24559451;0,177971366;0;0;1284;;0:00:00
98;15088;33192;18:12:50;18:12:40;18:12:59;-6,26527600000;53,33438500000;0,00000;15,39105118;0,145456664;1;1;1285;18;0:00:19
99;15088;33192;18:13:09;18:13:09;18:13:09;-6,26524400000;53,33403000000;7,50949;15,43068458;0,039633399;0;0;1285;;0:00:00
100;15088;33192;18:13:29;18:13:29;18:13:29;-6,26523900000;53,33401500000;0,31638;15,43244226;0,001757678;0;0;1285;;0:00:00
101;15088;33192;18:13:50;18:13:50;18:13:50;-6,26523900000;53,33401500000;0,00000;15,43244226;0;0;0;1285;;0:00:00
102;15088;33192;18:14:10;18:14:10;18:14:10;-6,26385500000;53,33372500000;28,22985;15,58927478;0,156832527;0;0;1285;;0:00:00
103;15088;33192;18:14:31;18:14:31;18:14:31;-6,26264900000;53,33303500000;26,43129;15,74345733;0,154182551;0;0;1285;;0:00:00
104;15088;33192;18:14:51;18:14:51;18:14:51;-6,26345800000;53,33271400000;17,37887;15,84000663;0,096549294;0;0;1285;;0:00:00
105;15088;33192;18:15:10;18:15:00;18:15:18;-6,26560300000;53,33257300000;0,00000;16,07837554;0,238368911;1;1;1286;19;0:00:18
106;15088;33192;18:15:28;18:15:28;18:15:28;-6,26620600000;53,33255000000;13,38268;16,14528892;0,066913378;0;0;1286;;0:00:00
107;15088;33192;18:15:48;18:15:48;18:15:48;-6,26895200000;53,33242800000;54,86299;16,4500833;0,304794384;0;0;1286;;0:00:00
108;15088;33192;18:16:09;18:16:09;18:16:09;-6,27236400000;53,33218400000;65,02434;16,82939198;0,379308678;0;0;1288;;0:00:00
109;15088;33192;18:16:31;18:16:31;18:16:31;-6,27452400000;53,33221100000;39,19531;17,06891884;0,239526866;0;0;1289;;0:00:00
110;15088;33192;18:16:49;18:16:49;18:16:49;-6,27452400000;53,33221100000;0,00000;17,06891884;0;0;0;1289;;0:00:00
111;15088;33192;18:17:10;18:17:10;18:17:10;-6,27521900000;53,33218800000;13,21823;17,14602521;0,077106369;0;0;1289;;0:00:00
112;15088;33192;18:17:30;18:17:20;18:17:40;-6,27526800000;53,33075000000;0,00000;17,30601579;0,159990578;1;1;1290;20;0:00:20
113;15088;33192;18:17:48;18:17:48;18:17:48;-6,27530400000;53,33053600000;4,82563;17,33014392;0,024128132;0;0;1290;;0:00:00
114;15088;33192;18:18:09;18:18:09;18:18:09;-6,27594600000;53,32901400000;31,47359;17,51373985;0,183595923;0;0;1290;;0:00:00
115;15088;33192;18:18:29;18:18:19;18:18:40;-6,27637000000;53,32850600000;13,22723;17,58722444;0,07348459;0;1;1291;;0:00:21
116;15088;33192;18:18:50;18:18:50;18:18:50;-6,27655400000;53,32829700000;5,30074;17,6181454;0,030920964;0;0;1291;;0:00:00
117;15088;33192;18:19:10;18:19:10;18:19:10;-6,27781300000;53,32675200000;39,84006;17,83947906;0,221333661;0;0;1291;;0:00:00
118;15088;33192;18:19:49;18:19:49;18:19:49;-6,28085500000;53,32302100000;49,34456;18,37404508;0,53456602;0;0;2389;;0:00:00
119;15088;33192;18:20:11;18:20:11;18:20:11;-6,28385500000;53,32170100000;59,45783;18,73739847;0,363353386;0;0;2389;;0:00:00
120;15088;33192;18:20:29;18:20:29;18:20:29;-6,28617400000;53,32032400000;59,81483;19,03647263;0,299074161;0;0;2390;;0:00:00
121;15088;33192;18:20:50;18:20:50;18:20:50;-6,28676600000;53,32008700000;12,11591;19,10714879;0,070676157;0;0;2391;;0:00:00
122;15088;33192;18:21:10;18:21:10;18:21:10;-6,28969600000;53,31958000000;59,29594;19,43657065;0,329421869;0;0;2391;;0:00:00
123;15088;33192;18:21:31;18:21:31;18:21:31;-6,28994600000;53,31954600000;4,79130;19,46451989;0,027949232;0;0;2391;;0:00:00
124;15088;33192;18:21:49;18:21:49;18:21:49;-6,29000500000;53,31953800000;1,31913;19,47111553;0,006595646;0;0;2391;;0:00:00
125;15088;33192;18:22:09;18:22:09;18:22:09;-6,29112100000;53,31901600000;24,58162;19,60768011;0,136564574;0;0;2391;;0:00:00
126;15088;33192;18:22:30;18:22:30;18:22:30;-6,29138900000;53,31877900000;6,80478;19,64737467;0,039694563;0;0;2392;;0:00:00
127;15088;33192;18:22:50;18:22:50;18:22:50;-6,29305400000;53,31732900000;44,09144;19,89232711;0,244952436;0;0;2392;;0:00:00
128;15088;33192;18:23:08;18:23:08;18:23:08;-6,29502300000;53,31567000000;57,12226;20,1779384;0,285611298;0;0;2392;;0:00:00
129;15088;33192;18:23:29;18:23:18;18:23:39;-6,29549100000;53,31525400000;0,00000;20,24740159;0,069463184;1;1;2393;21;0:00:21
130;15088;33192;18:23:49;18:23:49;18:23:49;-6,29688500000;53,31409500000;36,19341;20,44847611;0,201074522;0;0;2393;;0:00:00
131;15088;33192;18:24:09;18:24:09;18:24:09;-6,29904700000;53,31243100000;54,45473;20,75100239;0,302526285;0;0;2394;;0:00:00
132;15088;33192;18:24:30;18:24:30;18:24:30;-6,30040200000;53,31223300000;25,98868;20,90260303;0,151600637;0;0;2394;;0:00:00
133;15088;33192;18:24:48;18:24:48;18:24:48;-6,30383300000;53,31275600000;76,84623;21,28683419;0,384231154;0;0;1090;;0:00:00
134;15088;33192;18:25:09;18:25:09;18:25:09;-6,30765400000;53,31339300000;73,52389;21,71572357;0,428889387;0;0;2413;;0:00:00
135;15088;33192;18:25:29;18:25:29;18:25:29;-6,30942500000;53,31372500000;35,91197;21,91523454;0,199510963;0;0;2413;;0:00:00
136;15088;33192;18:25:50;18:25:50;18:25:50;-6,31307700000;53,31489900000;72,83810;22,34012345;0,424888916;0;0;2414;;0:00:00
137;15088;33192;18:26:10;18:26:10;18:26:10;-6,31364400000;53,31510200000;12,00872;22,40683857;0,066715121;0;0;2415;;0:00:00
138;15088;33192;18:26:30;18:26:30;18:26:30;-6,31624200000;53,31604400000;55,10736;22,7129906;0,306152025;0;0;2415;;0:00:00
139;15088;33192;18:26:49;18:26:40;18:27:19;-6,31777700000;53,31636400000;0,00000;22,88665492;0,173664328;1;1;2416;22;0:00:39
140;15088;33192;18:27:29;18:27:29;18:27:29;-6,32017600000;53,31652800000;47,93166;23,15294194;0,266287012;0;0;2416;;0:00:00
141;15088;33192;18:27:50;18:27:50;18:27:50;-6,32287200000;53,31672300000;51,31584;23,45228436;0,299342423;0;0;2416;;0:00:00
142;15088;33192;18:28:10;18:28:10;18:28:10;-6,32429200000;53,31683000000;28,38653;23,60998732;0,157702956;0;0;2417;;0:00:00
143;15088;33192;18:28:28;18:28:28;18:28:28;-6,32687900000;53,31702000000;57,45422;23,8972584;0,287271084;0;0;2417;;0:00:00
144;15088;33192;18:28:49;18:28:49;18:28:49;-6,32767500000;53,31703900000;15,11621;23,98543628;0,088177884;0;0;2418;;0:00:00
145;15088;33192;18:29:09;18:29:09;18:29:09;-6,33003400000;53,31708500000;47,03345;24,24673324;0,261296957;0;0;2418;;0:00:00
146;15088;33192;18:29:30;18:29:30;18:29:30;-6,33090400000;53,31710400000;16,52081;24,34310462;0,096371384;0;0;2419;;0:00:00
147;15088;33192;18:29:50;18:29:50;18:29:50;-6,33267900000;53,31709700000;35,38335;24,5396788;0,196574173;0;0;2419;;0:00:00
148;15088;33192;18:30:10;18:30:10;18:30:10;-6,33148800000;53,31556300000;38,81063;24,75529342;0,215614619;0;0;2452;;0:00:00
149;15088;33192;18:30:29;18:30:29;18:30:29;-6,32994700000;53,31418200000;43,49365;24,98484324;0,229549823;0;0;2453;;0:00:00
150;15088;33192;18:30:50;18:30:50;18:30:50;-6,33086200000;53,31323200000;25,08986;25,13120075;0,146357512;0;0;2453;;0:00:00
151;15088;33192;18:31:10;18:31:00;18:31:20;-6,33201200000;53,31270200000;0,00000;25,27148812;0,140287373;1;1;2454;23;0:00:20
152;15088;33192;18:31:30;18:31:30;18:31:30;-6,33315600000;53,31268300000;22,79852;25,39814658;0,126658453;0;0;2454;;0:00:00
153;15088;33192;18:31:49;18:31:49;18:31:49;-6,33529200000;53,31263000000;44,81581;25,63467446;0,236527883;0;0;2454;;0:00:00
154;15088;33192;18:32:09;18:32:09;18:32:09;-6,33705200000;53,31181700000;38,65961;25,84945009;0,214775634;0;0;2454;;0:00:00
155;15088;33192;18:32:30;18:32:30;18:32:30;-6,33761300000;53,31153100000;11,95995;25,91921649;0,069766402;0;0;2455;;0:00:00
156;15088;33192;18:32:50;18:32:50;18:32:50;-6,33929400000;53,31037500000;40,70534;26,14535725;0,226140752;0;0;2455;;0:00:00
157;15088;33192;18:33:11;18:33:11;18:33:11;-6,34011400000;53,30881900000;33,49255;26,34073047;0,195373218;0;0;2456;;0:00:00
158;15088;33192;18:33:29;18:33:21;18:33:40;-6,33977600000;53,30811700000;0,00000;26,42728704;0,086556573;1;1;2445;24;0:00:19
159;15088;33192;18:33:50;18:33:50;18:33:50;-6,33895400000;53,30766300000;17,83264;26,53131074;0,104023706;0;0;2445;;0:00:00
160;15088;33192;18:34:10;18:34:10;18:34:10;-6,33607500000;53,30693800000;59,14458;26,85989177;0,328581024;0;0;2457;;0:00:00
161;15088;33192;18:34:28;18:34:28;18:34:28;-6,33459400000;53,30656800000;0,00000;27,02882976;0,168937987;-1;1;2457;25;0:00:00
