id;m_id;vehicle_id;time;arrival;departure;lon;lat;speed;distance;distint;stop;bus_stop;stop_id;stop_order;stop_time
37;15061;33436;21:43:48;21:43:48;21:43:48;53,380424;-6,265748;0;7,793103282;0,020067182;1;1;39;4;00:00:00
38;15061;33436;21:44:08;21:43:58;21:44:17;53,380424;-6,265748;0;7,793103282;0;1;1;39;5;00:00:19
39;15061;33436;21:44:27;21:44:27;21:44:27;53,379925;-6,26568;10,61028;7,849102007;0,055998725;0;0;39;;00:00:00
40;15061;33436;21:44:47;21:44:47;21:44:47;53,378922;-6,26536;21,07134;7,966165009;0,117063002;0;0;39;;00:00:00
41;15061;33436;21:45:08;21:45:08;21:45:08;53,377132;-6,264905;35,20512;8,171528231;0,205363222;0;0;39;;00:00:00
42;15061;33436;21:45:28;21:45:18;21:45:58;53,376633;-6,264807;0;8,228073475;0,056545244;1;1;40;6;00:00:40
43;15061;33436;21:46:07;21:46:07;21:46:07;53,37569;-6,264887;19,93891;8,333306587;0,105233112;0;0;40;;00:00:00
44;15061;33436;21:46:28;21:46:28;21:46:28;53,373466;-6,26576;45,5398;8,598955435;0,265648848;0;0;146;;00:00:00
45;15061;33436;21:46:48;21:46:48;21:46:48;53,371582;-6,266867;43,72938;8,841896433;0,242940998;0;0;147;;00:00:00
46;15061;33436;21:47:08;21:47:08;21:47:08;53,370121;-6,268644;46,02647;9,097599021;0,255702588;0;0;147;;00:00:00
47;15061;33436;21:47:27;21:47:18;21:47:37;53,369736;-6,269024;0;9,157729248;0,060130227;1;1;184;7;00:00:19
48;15061;33436;21:47:47;21:47:47;21:47:47;53,368259;-6,270015;35,5919;9,355462049;0,197732801;0;0;184;;00:00:00
49;15061;33436;21:48:08;21:48:08;21:48:08;53,367447;-6,270525;18,27411;9,462061051;0,106599002;0;0;185;;00:00:00
50;15061;33436;21:48:28;21:48:28;21:48:28;53,366131;-6,271321;30,7767;9,6330427;0,170981649;0;0;185;;00:00:00
51;15061;33436;21:48:48;21:48:38;21:48:58;53,365372;-6,271678;0;9,72629491;0,09325221;1;1;186;8;00:00:20
52;15061;33436;21:49:08;21:49:08;21:49:08;53,365227;-6,27171;2,9719;9,742805471;0,016510561;0;0;186;;00:00:00
53;15061;33436;21:49:27;21:49:27;21:49:27;53,363354;-6,272286;41,28191;9,960682218;0,217876746;0;0;186;;00:00:00
54;15061;33436;21:49:47;21:49:37;21:50:18;53,362782;-6,27256;0;10,03119372;0,070511499;1;1;187;9;00:00:41
55;15061;33436;21:50:28;21:50:28;21:50:28;53,362591;-6,272673;4,44068;10,05586417;0,024670458;0;0;187;;00:00:00
56;15061;33436;21:50:46;21:50:46;21:50:46;53,360878;-6,2727;38,1001;10,24636469;0,19050052;0;0;187;;00:00:00
57;15061;33436;21:51:09;21:51:09;21:51:09;53,358795;-6,273158;37,1175;10,48350427;0,237139578;0;0;188;;00:00:00
58;15061;33436;21:51:27;21:51:27;21:51:27;53,356319;-6,273569;55,81535;10,76258101;0,279076739;0;0;189;;00:00:00
59;15061;33436;21:51:48;21:51:38;21:51:58;53,35511;-6,273461;0;10,89754959;0,134968577;1;1;190;10;00:00:20
60;15061;33436;21:52:09;21:52:09;21:52:09;53,354683;-6,273376;8,29874;10,9459589;0,048409315;0;0;190;;00:00:00
61;15061;33436;21:52:29;21:52:29;21:52:29;53,35463;-6,27247;18,13981;11,0467356;0,100776695;0;0;190;;00:00:00
62;15061;33436;21:52:48;21:52:48;21:52:48;53,355072;-6,270015;52,48541;11,32374191;0,277006314;0;0;190;;00:00:00
63;15061;33436;21:53:08;21:53:08;21:53:08;53,354908;-6,26882;24,11008;11,45768683;0,133944915;0;0;191;;00:00:00
64;15061;33436;21:53:28;21:53:28;21:53:28;53,356213;-6,268007;30,76236;11,62858881;0,170901987;0;0;191;;00:00:00
65;15061;33436;21:53:49;21:53:49;21:53:49;53,356388;-6,266564;27,6728;11,79001346;0,161424645;0;0;191;;00:00:00
66;15061;33436;21:54:07;21:54:00;21:54:38;53,356232;-6,265996;0;11,85543249;0,065419036;1;0;191;11;00:00:38
67;15061;33436;21:54:48;21:54:48;21:54:48;53,356113;-6,265491;10,37171;11,91305312;0,057620625;0;0;819;;00:00:00
68;15061;33436;21:55:09;21:55:09;21:55:09;53,35516;-6,264219;30,27147;12,08963667;0,176583551;0;0;819;;00:00:00
69;15061;33436;21:55:27;21:55:19;21:55:57;53,354755;-6,263727;0;12,16043843;0,070801756;1;0;819;12;00:00:38
70;15061;33436;21:56:08;21:56:08;21:56:08;53,354507;-6,263422;7,4871;12,20411318;0,043674754;0;0;819;;00:00:00
71;15061;33436;21:56:28;21:56:18;21:56:37;53,353657;-6,262555;0;12,33902521;0,13491203;1;1;263;13;00:00:19
72;15061;33436;21:56:47;21:56:47;21:56:47;53,35334;-6,262174;10,43335;12,39409014;0,055064927;0;0;263;;00:00:00
73;15061;33436;21:57:07;21:57:07;21:57:07;53,352917;-6,261686;12,91525;12,46584151;0,071751374;0;0;263;;00:00:00
74;15061;33436;21:57:27;21:57:27;21:57:27;53,351822;-6,260949;26,40604;12,61254172;0,146700206;0;0;263;;00:00:00
75;15061;33436;21:57:48;21:57:37;21:58:47;53,350815;-6,260511;0;12,73461821;0,122076493;1;1;277;14;00:01:10
76;15061;33436;21:59:08;21:59:08;21:59:08;53,348164;-6,259355;28,22924;13,05611791;0,321499699;0;0;277;;00:00:00
77;15061;33436;21:59:28;21:59:28;21:59:28;53,348057;-6,259313;2,30016;13,06889656;0,012778651;0;0;277;;00:00:00
78;15061;33436;21:59:46;21:59:46;21:59:46;53,348038;-6,259305;0,45835;13,0711883;0,002291742;0;0;277;;00:00:00
79;15061;33436;22:00:07;22:00:07;22:00:07;53,346748;-6,258529;28,68264;13,23850373;0,167315429;0;0;277;;00:00:00
80;15061;33436;22:00:28;22:00:17;22:00:57;53,346294;-6,257934;0;13,3216285;0,083124767;1;1;335;15;00:00:40
81;15061;33436;22:01:28;22:01:28;22:01:28;53,345676;-6,257482;12,07468;13,39206416;0,070435658;0;0;335;;00:00:00
82;15061;33436;22:01:48;22:01:48;22:01:48;53,344879;-6,259163;37,17741;13,59860532;0,206541161;0;0;335;;00:00:00
83;15061;33436;22:02:06;22:02:06;22:02:06;53,344303;-6,260447;31,2456;13,75483334;0,156228023;0;0;335;;00:00:00
84;15061;33436;22:02:27;22:02:17;22:03:18;53,344296;-6,26127;0;13,84616982;0,091336483;1;1;335;16;00:01:01
85;15061;33436;22:03:28;22:03:28;22:03:28;53,344242;-6,263272;40,0058;14,06842428;0,222254454;0;0;1278;;00:00:00
86;15061;33436;22:03:47;22:03:47;22:03:47;53,343998;-6,264442;25,13269;14,20106905;0,132644769;0;0;1278;;00:00:00
87;15061;33436;22:04:07;22:04:07;22:04:07;53,342678;-6,264482;26,43199;14,34791345;0,146844405;0;0;1278;;00:00:00
88;15061;33436;22:04:28;22:04:17;22:04:37;53,3424;-6,264585;0;14,38087086;0,03295741;1;1;1282;17;00:00:20
89;15061;33436;22:04:47;22:04:47;22:04:47;53,341976;-6,264895;11,0579;14,43923199;0,058361127;0;0;1282;;00:00:00
90;15061;33436;22:05:07;22:05:07;22:05:07;53,341824;-6,265045;4,26977;14,46295291;0,023720919;0;0;1282;;00:00:00
91;15061;33436;22:05:27;22:05:27;22:05:27;53,341637;-6,265233;5,30163;14,4924064;0,029453498;0;0;1282;;00:00:00
92;15061;33436;22:05:48;22:05:48;22:05:48;53,340324;-6,265704;26,58339;14,64747618;0,155069778;0;0;1282;;00:00:00
93;15061;33436;22:06:08;22:06:00;22:06:18;53,339931;-6,26579;0;14,69220529;0,044729104;1;1;4456;18;00:00:18
94;15061;33436;22:06:28;22:06:28;22:06:28;53,339859;-6,265806;1,47608;14,70040575;0,008200463;0;0;4456;;00:00:00
95;15061;33436;22:06:47;22:06:47;22:06:47;53,338341;-6,266094;32,5499;14,87219689;0,171791135;0;0;4456;;00:00:00
96;15061;33436;22:07:07;22:06:57;22:07:17;53,338078;-6,265991;0;14,903594;0,031397117;1;1;1284;19;00:00:20
97;15061;33436;22:07:27;22:07:27;22:07:27;53,338135;-6,266013;1,22251;14,91038573;0,006791727;0;0;1284;;00:00:00
98;15061;33436;22:07:48;22:07:48;22:07:48;53,337162;-6,265691;19,53193;15,02432196;0,113936229;0;0;1284;;00:00:00
99;15061;33436;22:08:08;22:08:08;22:08:08;53,335522;-6,265253;33,96959;15,21304192;0,18871996;0;0;1284;;00:00:00
100;15061;33436;22:08:27;22:08:27;22:09:38;53,334385;-6,265276;0;15,33949628;0,126454362;1;1;1285;20;00:01:11
101;15061;33436;22:09:48;22:09:48;22:09:48;53,333736;-6,263754;29,0899;15,50110685;0,161610567;0;0;1285;;00:00:00
102;15061;33436;22:10:07;22:09:58;22:11:00;53,333241;-6,262732;0;15,62709925;0,125992405;1;0;1285;21;00:01:02
103;15061;33436;22:11:26;22:11:16;22:11:36;53,332573;-6,265603;0;15,95401245;0,326913193;1;1;1286;22;00:00:20
104;15061;33436;22:11:47;22:11:47;22:11:47;53,332504;-6,267354;33,31084;16,14832569;0,194313245;0;0;1286;;00:00:00
105;15061;33436;22:12:07;22:12:07;22:12:07;53,33242;-6,269193;36,74382;16,35245802;0,204132334;0;0;1286;;00:00:00
106;15061;33436;22:12:27;22:12:27;22:12:27;53,332397;-6,269706;10,24947;16,40939955;0,056941524;0;0;1288;;00:00:00
107;15061;33436;22:12:48;22:12:48;22:12:48;53,332172;-6,272421;51,78653;16,71148763;0,302088085;0;0;1288;;00:00:00
108;15061;33436;22:13:08;22:13:00;22:13:18;53,332161;-6,273036;0;16,77969171;0,068204074;1;1;1289;23;00:00:18
109;15061;33436;22:13:28;22:13:28;22:13:28;53,332226;-6,27487;36,62791;16,98318012;0,203488414;0;0;1289;;00:00:00
110;15061;33436;22:13:49;22:13:49;22:13:49;53,33128;-6,27522;19,22071;17,09530091;0,11212079;0;0;1289;;00:00:00
111;15061;33436;22:14:07;22:13:59;22:14:17;53,33075;-6,275268;0;17,15447403;0,059173119;1;1;1290;24;00:00:18
112;15061;33436;22:14:27;22:14:27;22:14:27;53,329926;-6,275438;16,83775;17,24801707;0,093543035;0;0;1290;;00:00:00
113;15061;33436;22:14:48;22:14:48;22:14:48;53,32959;-6,275545;6,7199;17,2872165;0,039199436;0;0;1290;;00:00:00
114;15061;33436;22:15:08;22:15:08;22:15:08;53,328506;-6,27637;27,23483;17,43852112;0,151304614;0;0;1291;;00:00:00
115;15061;33436;22:15:47;22:15:47;22:15:47;53,327236;-6,277451;17,09572;17,62372478;0,185203669;0;0;1291;;00:00:00
116;15061;33436;22:16:09;22:16:09;22:16:09;53,32621;-6,278335;24,60839;17,77410939;0,150384606;0;0;1291;;00:00:00
117;15061;33436;22:16:28;22:16:18;22:16:38;53,324917;-6,279188;0;17,94617916;0,172069766;1;1;2389;25;00:00:20
118;15061;33436;22:16:48;22:16:48;22:16:48;53,324516;-6,279449;9,56673;17,99932765;0,053148498;0;0;2389;;00:00:00
119;15061;33436;22:17:08;22:17:08;22:17:08;53,32291;-6,28101;44,7509;18,24794375;0,248616098;0;0;2389;;00:00:00
120;15061;33436;22:17:29;22:17:29;22:17:29;53,321976;-6,283385;48,49647;18,53083981;0,282896053;0;0;2389;;00:00:00
121;15061;33436;22:17:47;22:17:47;22:17:47;53,321571;-6,284017;16,6503;18,6140913;0,083251492;0;0;2390;;00:00:00
122;15061;33436;22:18:08;22:18:08;22:18:08;53,320969;-6,284728;17,7206;18,71746145;0,103370156;0;0;2390;;00:00:00
123;15061;33436;22:18:28;22:18:28;22:18:28;53,320217;-6,286423;36,99866;18,92300956;0,205548103;0;0;2391;;00:00:00
124;15061;33436;22:18:50;22:18:50;22:18:50;53,319859;-6,287454;19,7913;19,04395636;0,120946803;0;0;2391;;00:00:00
125;15061;33436;22:19:09;22:19:09;22:19:09;53,319553;-6,289887;51,46954;19,31560113;0,271644772;0;0;2391;;00:00:00
126;15061;33436;22:19:29;22:19:29;22:19:29;53,319469;-6,290505;12,4361;19,3846906;0,06908947;0;0;2391;;00:00:00
127;15061;33436;22:19:47;22:19:39;22:19:59;53,318905;-6,291247;0;19,48807308;0,103382474;1;1;2392;26;00:00:20
128;15061;33436;22:20:10;22:20:10;22:20:10;53,317856;-6,292428;27,43181;19,66333189;0,17525881;0;0;2392;;00:00:00
129;15061;33436;22:20:28;22:20:28;22:20:28;53,315975;-6,294683;65,14907;19,98907726;0,32574537;0;0;2392;;00:00:00
130;15061;33436;22:20:49;22:20:49;22:20:49;53,315254;-6,295491;20,59453;20,10921199;0,12013473;0;0;2393;;00:00:00
131;15061;33436;22:21:09;22:21:09;22:21:09;53,314987;-6,295794;8,06397;20,1540118;0,044799811;0;0;2393;;00:00:00
132;15061;33436;22:21:30;22:21:30;22:21:30;53,313633;-6,297369;39,494;20,38439349;0,230381695;0;0;2393;;00:00:00
133;15061;33436;22:21:48;22:21:48;22:21:48;53,313267;-6,297824;12,95164;20,44915168;0,06475819;0;0;2394;;00:00:00
134;15061;33436;22:22:08;22:22:08;22:22:08;53,312256;-6,299356;36,62449;20,65262107;0,203469389;0;0;2394;;00:00:00
135;15061;33436;22:22:29;22:22:19;22:22:39;53,312275;-6,300603;0;20,79067458;0,138053509;1;1;1090;27;00:00:20
136;15061;33436;22:22:49;22:22:49;22:22:49;53,312458;-6,301455;17,36707;20,88715829;0,096483709;0;0;1090;;00:00:00
137;15061;33436;22:23:10;22:23:10;22:23:10;53,312847;-6,304572;59,6145;21,23490956;0,347751275;0;0;1090;;00:00:00
138;15061;33436;22:23:28;22:23:28;22:23:28;53,313442;-6,307913;75,14708;21,61064495;0,375735382;0;0;2413;;00:00:00
139;15061;33436;22:23:49;22:23:49;22:23:49;53,31403;-6,3106;52,21382;21,91522556;0,304580613;0;0;2413;;00:00:00
140;15061;33436;22:24:09;22:24:09;22:24:09;53,314236;-6,311252;13,632;21,99095889;0,07573333;0;0;2414;;00:00:00
141;15061;33436;22:24:27;22:24:27;22:24:27;53,314949;-6,313219;46,35353;22,22272656;0,23176767;0;0;2414;;00:00:00
142;15061;33436;22:24:48;22:24:48;22:24:48;53,315437;-6,314571;27,297;22,38195908;0,159232516;0;0;2415;;00:00:00
143;15061;33436;22:25:08;22:25:08;22:25:08;53,316128;-6,316472;40,33547;22,60604504;0,224085968;0;0;2415;;00:00:00
144;15061;33436;22:25:43;22:25:24;22:25:53;53,316364;-6,317777;0;22,7529196;0,146874556;1;1;2416;28;00:00:29
145;15061;33436;22:26:03;22:26:03;22:26:03;53,316498;-6,319711;38,64345;22,96760542;0,214685815;0;0;2416;;00:00:00
146;15061;33436;22:26:23;22:26:23;22:26:23;53,316765;-6,323425;74,22483;23,37996559;0,412360178;0;0;2417;;00:00:00
147;15061;33436;22:26:44;22:26:44;22:26:44;53,317005;-6,326609;60,61956;23,73357971;0,353614121;0;0;2417;;00:00:00
148;15061;33436;22:27:04;22:27:04;22:27:04;53,317032;-6,327315;14,08376;23,81182283;0,078243115;0;0;2418;;00:00:00
149;15061;33436;22:27:22;22:27:22;22:27:22;53,317081;-6,329914;57,57541;24,09969988;0,287877054;0;0;2418;;00:00:00
150;15061;33436;22:27:43;22:27:43;22:27:43;53,317097;-6,330674;14,43172;24,18388491;0,084185024;0;0;2419;;00:00:00
151;15061;33436;22:28:03;22:28:03;22:28:03;53,31699;-6,332819;42,81208;24,42172979;0,237844886;0;0;2419;;00:00:00
152;15061;33436;22:28:24;22:28:24;22:28:24;53,315231;-6,331119;46,53715;24,6931965;0,271466709;0;0;2452;;00:00:00
153;15061;33436;22:28:42;22:28:36;22:28:53;53,314747;-6,330579;0;24,77364127;0,080444765;1;1;2453;29;00:00:17
154;15061;33436;22:29:03;22:29:03;22:29:03;53,314228;-6,329996;14,84321;24,86022668;0,086585414;0;0;2453;;00:00:00
155;15061;33436;22:29:23;22:29:23;22:29:23;53,313217;-6,330895;27,02629;25,01037274;0,150146058;0;0;2453;;00:00:00
156;15061;33436;22:29:44;22:29:44;22:29:44;53,312683;-6,333156;44,09924;25,26761829;0,25724555;0;0;2454;;00:00:00
157;15061;33436;22:30:02;22:30:02;22:30:02;53,312397;-6,335824;59,41013;25,56466892;0,297050632;0;0;2454;;00:00:00
158;15061;33436;22:30:22;22:30:22;22:30:22;53,311714;-6,337257;31,65608;25,74053604;0,175867116;0;0;2454;;00:00:00
159;15061;33436;22:30:43;22:30:43;22:30:43;53,310062;-6,339683;55,77153;26,06586994;0,325333898;0;0;2455;;00:00:00
160;15061;33436;22:31:03;22:31:03;22:31:03;53,308376;-6,340024;34,42227;26,25710475;0,191234813;0;0;2456;;00:00:00
161;15061;33436;22:31:22;22:31:22;22:31:22;53,3074;-6,337924;48,59174;26,51356113;0,256456383;0;0;2445;;00:00:00
162;15061;33436;22:31:44;22:31:44;22:31:44;53,306824;-6,335619;43,02729;26,77650566;0,262944531;0;0;2457;;00:00:00
163;15061;33436;22:32:03;22:32:03;22:32:03;53,306725;-6,334392;25,80557;26,91270174;0,136196073;0;0;2457;;00:00:00
164;15061;33436;22:32:23;22:32:23;22:32:23;53,306725;-6,334392;0;26,91270174;0;-1;1;2457;30;00:00:00
